,Id,PID,Lot Area,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,BsmtFin Type 1,Central Air,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Cars,Paved Drive,SalePrice
168,284,908226130,12180,Inside,Edwards,Norm,2fmCon,1.5Fin,4,4,1941,1950,BLQ,N,924,1,0,2,1,Fa,5,0,1.0,Y,80000
169,1385,905108170,7400,CulDSac,Sawyer,Norm,1Fam,SFoyer,5,5,1984,1984,LwQ,Y,1126,1,0,2,1,TA,5,0,2.0,Y,152000
170,275,908102110,8842,Corner,Edwards,Norm,1Fam,1Story,5,6,1954,1954,Unf,Y,992,1,0,3,1,TA,6,0,1.0,Y,155891
171,2024,903401070,8850,Inside,BrkSide,Norm,1Fam,1.5Fin,6,7,1920,1950,Unf,Y,1376,1,0,3,1,Gd,7,0,2.0,P,165000
172,68,528456160,9215,Inside,Somerst,Norm,1Fam,1Story,7,5,2009,2010,Unf,Y,1218,2,0,2,1,Gd,4,0,2.0,Y,204500
173,1910,534479140,9480,Inside,NAmes,Artery,1Fam,2Story,5,7,1942,1995,LwQ,Y,1644,1,1,3,1,Gd,7,2,1.0,Y,146500
174,381,527356040,11880,Inside,NWAmes,RRAn,1Fam,1Story,7,5,1978,1978,ALQ,Y,1601,2,0,3,1,TA,7,1,2.0,Y,157000
175,1323,902405070,10800,Inside,OldTown,Norm,1Fam,2Story,7,7,1890,1999,Unf,Y,2495,2,0,5,1,TA,10,1,2.0,Y,184000
176,2432,528235050,7861,Inside,Gilbert,Norm,1Fam,2Story,6,5,2002,2003,GLQ,Y,1509,2,1,3,1,Gd,7,1,2.0,Y,183200
177,777,905200220,11616,Inside,Sawyer,Norm,1Fam,1Story,5,5,1962,1962,LwQ,Y,1092,1,0,3,1,TA,6,1,1.0,Y,139000
178,1107,528365060,10542,Inside,NoRidge,Norm,1Fam,2Story,7,5,1993,1994,GLQ,Y,2418,2,1,3,1,Gd,9,1,3.0,Y,341000
179,30,527451180,1680,Inside,BrDale,Norm,Twnhs,2Story,6,5,1971,1971,Rec,Y,987,1,1,2,1,TA,5,0,1.0,Y,96000
180,282,908208020,8546,Corner,Edwards,Norm,1Fam,1Story,4,5,2003,2004,Unf,Y,1121,2,0,2,1,TA,5,0,2.0,Y,140000
181,188,902402010,7407,Inside,OldTown,Artery,1Fam,1Story,6,7,1957,1996,GLQ,Y,1236,1,0,2,1,TA,6,0,2.0,Y,149700
182,2356,527376090,10140,Inside,NWAmes,Norm,1Fam,1Story,5,6,1975,1975,ALQ,Y,1074,1,1,3,1,TA,6,0,2.0,Y,153500
183,1554,910251050,14584,Inside,IDOTRR,Norm,1Fam,1Story,1,5,1952,1952,NB,N,733,1,0,2,1,Fa,4,0,2.0,N,13100
184,1464,907262030,8158,Inside,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,GLQ,Y,1768,2,1,3,1,Gd,8,0,2.0,Y,224900
185,2469,528488120,7500,Inside,Somerst,Norm,1Fam,1Story,7,5,2005,2005,Unf,Y,1266,2,0,3,1,Gd,6,1,2.0,Y,176000
186,1834,533130170,10678,Inside,NoRidge,Norm,1Fam,1.5Fin,8,5,1992,2000,GLQ,Y,2872,2,1,4,1,Gd,9,1,2.0,Y,285000
187,1779,528429110,15256,CulDSac,Somerst,RRAn,1Fam,1Story,8,5,2007,2007,GLQ,Y,1464,2,0,3,1,Gd,6,0,3.0,Y,282922
188,2569,535125060,14200,Corner,NAmes,Norm,1Fam,2Story,7,6,1966,1966,Rec,Y,2157,2,1,4,1,Gd,8,2,2.0,Y,226000
189,2334,527212040,12438,Inside,StoneBr,Norm,1Fam,2Story,8,5,2006,2006,Unf,Y,2576,2,1,4,1,Ex,10,1,3.0,Y,361919
190,2330,527210030,16023,CulDSac,StoneBr,Norm,1Fam,2Story,9,5,2005,2006,GLQ,Y,2798,3,1,3,1,Ex,11,1,3.0,Y,457347
191,2119,906475170,20064,Inside,ClearCr,Norm,1Fam,1Story,8,6,1976,1976,LwQ,Y,1743,0,1,0,1,Gd,5,2,2.0,Y,279000
192,988,924100040,9819,Inside,Mitchel,Norm,1Fam,1Story,6,5,1977,1977,ALQ,Y,1567,2,0,2,1,Gd,5,2,2.0,Y,196000
193,382,527359050,10400,Inside,NWAmes,Norm,1Fam,1Story,7,5,1976,1976,Unf,Y,1370,2,0,3,1,TA,6,1,2.0,Y,152000
194,670,535402330,11643,Inside,NAmes,Artery,Duplex,2Story,5,5,1969,1969,LwQ,Y,2634,2,2,6,2,TA,12,0,4.0,Y,200000
195,2760,906392120,11645,Inside,CollgCr,Norm,1Fam,1Story,8,5,2005,2006,GLQ,Y,1590,2,1,2,1,Ex,6,0,3.0,Y,294900
196,543,531376090,7328,Inside,SawyerW,Norm,1Fam,1Story,7,5,2008,2009,Unf,Y,1450,2,0,2,1,Gd,6,0,3.0,Y,224243
197,2835,908227010,7822,Corner,Edwards,Artery,1Fam,1.5Fin,6,3,1915,1950,Unf,Y,1338,2,0,3,1,TA,7,0,2.0,N,92000
198,1735,528221090,9018,Inside,Gilbert,Norm,1Fam,2Story,7,5,2007,2007,Unf,Y,1456,2,1,3,1,Gd,8,1,2.0,Y,179540
199,448,528166060,13472,Inside,NridgHt,Norm,1Fam,1Story,10,5,2003,2003,GLQ,Y,2392,2,0,3,1,Ex,8,1,3.0,Y,386250
200,2287,923228200,1533,Inside,MeadowV,Norm,Twnhs,SLvl,4,5,1970,1970,GLQ,Y,992,1,0,2,1,TA,4,0,1.0,Y,106500
201,524,528477050,11003,Inside,Somerst,Norm,1Fam,2Story,10,5,2008,2008,GLQ,Y,2007,2,1,3,1,Ex,10,1,3.0,Y,310000
202,1767,528348030,10790,Inside,NoRidge,Norm,1Fam,2Story,7,5,1998,1998,Unf,Y,2385,2,1,4,1,Gd,8,1,3.0,Y,252000
203,2206,909254130,7128,Inside,Crawfor,Norm,1Fam,2.5Unf,7,5,1941,1950,Rec,Y,1646,2,0,4,1,TA,7,2,1.0,Y,164000
204,1740,528222080,7713,Inside,Gilbert,Norm,1Fam,2Story,7,5,2007,2007,Unf,Y,1456,2,1,3,1,Gd,7,0,2.0,Y,177594
205,199,903232190,6240,Inside,BrkSide,Norm,1Fam,1.5Fin,5,7,1936,1980,Rec,Y,1040,1,0,2,1,TA,5,0,2.0,P,123900
206,2214,909275310,22420,Inside,Crawfor,Feedr,1Fam,2Story,6,6,1918,1950,BLQ,N,2624,2,1,4,1,TA,10,1,3.0,N,239000
207,323,923201020,15300,Inside,Mitchel,Norm,1Fam,1Story,5,5,1965,1977,Rec,Y,1264,1,0,2,1,TA,7,1,2.0,Y,169000
208,2421,528228325,3196,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2003,2004,Unf,Y,1557,2,0,2,1,Gd,7,1,2.0,Y,234000
209,952,914475030,9360,Inside,Mitchel,Norm,1Fam,SFoyer,6,7,1977,1977,GLQ,Y,1287,1,1,2,1,TA,5,2,2.0,Y,173000
210,24,527402200,11241,CulDSac,NAmes,Norm,1Fam,1Story,6,7,1970,1970,ALQ,Y,1004,1,0,2,1,TA,5,1,2.0,Y,149000
211,1139,531376070,9260,Corner,SawyerW,Norm,1Fam,1Story,7,5,2007,2007,Unf,Y,1162,2,0,3,1,Gd,6,0,2.0,Y,170000
212,518,528458020,7993,Inside,Somerst,Norm,1Fam,1Story,7,5,2008,2009,Unf,Y,1436,2,0,3,1,Gd,6,0,2.0,Y,225000
213,1390,905201020,9239,Inside,Sawyer,Feedr,1Fam,1Story,5,8,1963,2003,GLQ,Y,960,1,0,3,1,Gd,6,0,1.0,Y,144900
214,277,908102170,10044,CulDSac,Edwards,Norm,1Fam,1Story,5,6,1968,1968,ALQ,Y,1196,1,0,3,1,TA,6,0,1.0,Y,144000
215,54,528228440,3182,Inside,Blmngtn,Norm,TwnhsE,1Story,8,5,2004,2005,GLQ,Y,1269,2,0,2,1,Gd,6,1,2.0,Y,192000
216,649,535353040,7626,Inside,NAmes,Norm,1Fam,1Story,5,8,1952,2005,GLQ,Y,1031,1,0,2,1,Gd,5,0,1.0,Y,145500
217,2600,535377100,7008,Corner,OldTown,Norm,1Fam,1.5Fin,4,8,1900,1998,Unf,Y,720,1,0,1,1,Fa,5,0,1.0,Y,86900
218,617,534475185,12160,Inside,NAmes,Feedr,1Fam,1Story,6,4,1953,1953,BLQ,Y,1505,1,0,2,1,TA,6,1,2.0,Y,149500
219,2209,909256120,6305,Inside,Crawfor,Norm,1Fam,1Story,5,7,1938,1950,Unf,Y,954,1,0,2,1,Fa,5,1,1.0,Y,119750
220,2814,907418020,8846,Inside,CollgCr,Norm,1Fam,2Story,6,5,2005,2006,Unf,Y,1500,2,1,3,1,Gd,6,0,2.0,Y,173900
221,2542,534275010,10659,Inside,NAmes,Norm,1Fam,1Story,5,6,1961,1961,Rec,Y,1050,1,0,3,1,TA,6,0,1.0,Y,136500
222,2323,527146135,13108,Inside,StoneBr,Norm,1Fam,2Story,8,5,1994,1994,Unf,Y,2687,2,1,4,1,Gd,9,0,2.0,Y,270000
223,1393,905202230,13500,Inside,ClearCr,Norm,1Fam,1Story,6,7,1960,1975,BLQ,Y,1252,1,0,1,1,TA,4,1,2.0,Y,235000
224,490,528290190,7750,Inside,Gilbert,Norm,1Fam,SLvl,7,5,1999,2000,Unf,Y,1430,2,1,3,1,TA,7,1,2.0,Y,156000
225,542,531375130,12450,Inside,SawyerW,RRAe,1Fam,1Story,5,5,2003,2004,GLQ,Y,1114,2,0,3,1,Gd,6,0,2.0,Y,153000
226,973,923203190,4500,FR2,Mitchel,Norm,TwnhsE,1Story,6,5,1999,1999,GLQ,Y,1224,2,0,2,1,TA,5,0,2.0,Y,165000
227,1012,527212050,11198,Inside,StoneBr,Norm,1Fam,2Story,9,5,2005,2007,Unf,Y,2504,2,1,4,1,Ex,11,1,3.0,Y,325000
228,2218,909281020,6221,Inside,Crawfor,Norm,2fmCon,1.5Fin,5,5,1941,1950,LwQ,Y,1355,2,0,3,1,TA,5,0,2.0,Y,140000
229,2033,903453080,13200,Corner,IDOTRR,Norm,1Fam,SLvl,6,6,1963,1963,BLQ,Y,2294,3,0,5,1,TA,9,1,2.0,Y,202500
230,1071,528180140,8769,Corner,NridgHt,Norm,TwnhsE,1Story,9,5,2008,2008,GLQ,Y,1702,1,1,1,1,Ex,7,1,3.0,Y,367294
231,1583,916403230,10200,Inside,Timber,Norm,1Fam,SLvl,6,5,1988,1989,GLQ,Y,1509,2,0,3,1,Gd,5,1,2.0,Y,175000
232,2858,909275230,9550,Corner,Crawfor,Norm,1Fam,2Story,7,5,1915,1970,ALQ,Y,1717,1,0,3,1,Gd,7,1,3.0,Y,140000
233,2265,916403040,10331,CulDSac,Timber,Norm,1Fam,1Story,7,7,1985,1985,ALQ,Y,1240,2,0,3,1,Gd,6,0,2.0,Y,174000
234,1088,528235180,9587,Inside,Gilbert,Norm,1Fam,SLvl,7,5,2005,2005,GLQ,Y,1166,2,0,2,1,Gd,5,0,2.0,Y,190000
235,698,902105060,9900,Corner,OldTown,Norm,1Fam,2Story,5,8,1910,2002,Unf,Y,1464,2,0,3,1,TA,7,0,0.0,N,129000
236,1896,534425015,22002,Corner,NAmes,Norm,1Fam,1Story,6,7,1959,1991,ALQ,Y,1652,1,1,3,1,Gd,6,1,2.0,Y,200000
237,628,535126010,13000,Corner,NAmes,Norm,1Fam,2Story,6,6,1968,1968,Rec,Y,2142,2,1,4,1,Gd,8,1,1.0,Y,193500
238,1212,534403050,8250,Inside,NAmes,Norm,1Fam,1Story,6,7,1964,1964,Rec,Y,1092,1,0,3,1,TA,6,0,2.0,Y,145000
239,2864,909280070,8170,Inside,Crawfor,Norm,1Fam,1.5Fin,7,7,1929,1950,ALQ,Y,1671,2,0,4,1,TA,7,1,2.0,Y,218000
240,2740,905451050,12048,Inside,Edwards,Norm,1Fam,1Story,5,6,1952,2002,NB,Y,1488,1,0,3,1,TA,7,1,2.0,Y,135000
241,2560,534475160,10858,Corner,NAmes,Feedr,1Fam,1Story,5,6,1952,1952,LwQ,Y,1624,1,0,2,1,TA,6,1,1.0,Y,146500
242,1716,528174010,7577,Corner,NridgHt,Norm,TwnhsE,1Story,6,5,2005,2006,ALQ,Y,1362,2,0,2,1,Gd,6,1,2.0,Y,194700
243,1130,528488140,7500,Inside,Somerst,Norm,1Fam,1Story,7,5,2007,2008,GLQ,Y,1218,2,0,2,1,Gd,6,0,2.0,Y,230348
244,201,903234050,6120,Inside,OldTown,Artery,1Fam,1Story,6,5,1923,1950,ALQ,Y,1068,1,0,2,1,TA,5,1,1.0,Y,109500
245,2886,913350030,23580,Inside,Mitchel,Norm,1Fam,1Story,6,6,1979,1979,GLQ,Y,1625,2,0,3,1,Fa,6,1,2.0,Y,242500
246,2328,527190050,5306,Inside,StoneBr,Norm,TwnhsE,2Story,7,7,1987,1987,GLQ,Y,1767,2,0,2,1,Gd,5,1,2.0,Y,239000
247,2583,535301150,8092,Inside,NAmes,Norm,1Fam,1Story,6,8,1954,2000,ALQ,Y,1050,1,0,3,1,Gd,6,0,1.0,Y,156000
248,1206,534277060,8593,Inside,NAmes,Norm,1Fam,1Story,4,6,1957,1957,Rec,Y,907,1,0,3,1,TA,5,0,1.0,Y,109008
249,2242,910206010,11067,Corner,IDOTRR,Norm,1Fam,1.5Fin,2,4,1939,1950,NB,Y,845,1,0,1,1,TA,4,0,1.0,N,68104
250,1105,528363020,11929,CulDSac,NoRidge,Norm,1Fam,2Story,8,7,1995,1995,Unf,Y,2501,2,1,4,1,Gd,9,1,3.0,Y,290000
251,121,534401110,9900,Corner,NAmes,Norm,1Fam,1Story,5,5,1966,1966,BLQ,Y,1209,1,0,3,1,TA,6,0,2.0,Y,159000
252,1223,534453140,4882,Inside,BrkSide,RRAn,1Fam,2Story,4,7,1937,1950,Rec,Y,906,1,0,2,1,TA,5,0,1.0,Y,87000
253,265,907252120,11423,Inside,CollgCr,Norm,1Fam,1Story,8,5,2001,2002,GLQ,Y,1601,2,0,3,1,Gd,6,1,2.0,Y,272000
254,2813,907414040,8772,FR2,CollgCr,Norm,1Fam,1Story,7,5,2005,2006,GLQ,Y,1336,2,0,3,1,Gd,6,0,2.0,Y,198000
255,1294,902109120,7628,Inside,OldTown,Norm,1Fam,1.5Fin,4,6,1940,1985,Unf,Y,1656,2,0,2,1,TA,8,0,2.0,Y,119164
256,2745,905477010,8335,Corner,Edwards,Norm,1Fam,1Story,5,5,1954,1954,NB,Y,1124,1,0,3,1,TA,5,1,0.0,N,93000
257,1094,528280180,8220,Inside,Gilbert,Norm,1Fam,2Story,7,5,2000,2001,GLQ,Y,1892,2,1,3,1,TA,8,1,2.0,Y,226750
258,651,535353140,10615,Corner,OldTown,Artery,2fmCon,2Story,3,5,1900,1970,BLQ,Y,1699,2,0,3,2,TA,7,0,2.0,Y,95000
259,198,903228150,6000,Inside,BrkSide,Norm,1Fam,1.5Fin,6,7,1948,1950,Rec,Y,1416,1,1,3,1,TA,6,0,1.0,P,139900
260,131,534451150,5350,Inside,BrkSide,Norm,1Fam,1Story,3,2,1940,1966,Unf,Y,1306,1,0,3,1,Fa,6,0,0.0,Y,76500
261,1258,535380110,5400,Corner,OldTown,Norm,1Fam,1Story,4,7,1940,2005,Unf,Y,672,1,0,2,1,TA,4,0,1.0,N,86900
262,1599,923227030,17979,Corner,Mitchel,Norm,1Fam,1Story,5,6,1968,1968,ALQ,Y,1160,1,0,3,1,Gd,6,0,1.0,Y,152500
263,1508,908250090,9520,Inside,Edwards,Norm,1Fam,1Story,4,5,1953,1953,Rec,Y,930,1,0,2,1,TA,5,0,1.0,Y,99000
264,615,534450150,5330,Inside,BrkSide,Norm,1Fam,1Story,4,7,1940,1950,LwQ,Y,708,1,0,2,1,Fa,5,0,0.0,Y,82500
265,1815,531451030,8012,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1992,1992,GLQ,Y,1575,2,0,2,1,Gd,5,0,2.0,Y,179200
266,2712,905105010,9000,Corner,Sawyer,Norm,1Fam,1Story,5,6,1966,1966,ALQ,Y,1059,1,0,3,1,TA,6,0,1.0,Y,142500
267,2051,905101070,14299,Inside,Sawyer,Feedr,1Fam,1Story,4,3,1964,1964,Rec,Y,1005,1,0,3,1,TA,5,0,2.0,N,115400
268,1863,534104090,7050,Inside,Somerst,Norm,1Fam,2Story,7,5,2001,2001,GLQ,Y,1929,2,1,3,1,Gd,7,1,2.0,Y,226000
269,2510,533212130,3180,Inside,Somerst,Norm,TwnhsE,2Story,7,5,2005,2005,Unf,Y,1200,2,1,2,1,Gd,4,0,2.0,Y,144152
270,1069,528178090,16451,Corner,NridgHt,Norm,1Fam,2Story,8,5,2003,2003,Unf,Y,2690,2,1,4,1,Gd,9,1,3.0,Y,370000
271,336,923276030,12887,Inside,Mitchel,Norm,1Fam,1Story,5,7,1984,1984,Rec,Y,833,1,0,2,1,Gd,5,0,2.0,Y,149900
272,2417,528221100,15578,Corner,Gilbert,Norm,1Fam,2Story,6,5,2006,2006,Unf,Y,1456,2,1,3,1,TA,8,0,2.0,Y,172785
273,1962,535451110,7200,Inside,NAmes,Norm,1Fam,1Story,5,8,1950,2002,ALQ,Y,864,1,0,3,1,Gd,5,0,2.0,Y,129000
274,372,527302175,17043,CulDSac,NWAmes,Norm,1Fam,1Story,6,5,1979,1998,Unf,Y,1586,2,0,3,1,TA,7,1,2.0,Y,181000
275,2578,535178100,10000,Corner,NAmes,Norm,1Fam,SLvl,5,6,1956,1956,BLQ,Y,1370,1,0,3,1,TA,6,1,1.0,Y,148000
276,2824,908130020,8050,Inside,Edwards,Norm,1Fam,1Story,6,5,2002,2002,GLQ,Y,914,1,0,2,1,Gd,4,0,0.0,N,117250
277,471,528228435,3182,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,GLQ,Y,1555,2,0,2,1,Gd,7,1,2.0,Y,192500
278,1544,909451150,1950,Inside,Blueste,Norm,Twnhs,2Story,6,6,1980,1980,LwQ,Y,1556,2,1,3,1,TA,6,1,2.0,Y,151000
279,2141,907203060,7700,Corner,CollgCr,Norm,1Fam,1Story,5,5,1972,1972,LwQ,Y,882,1,0,3,1,TA,5,0,2.0,Y,112500
280,2008,903205085,8731,Inside,BrkSide,Norm,1Fam,1Story,5,5,1920,1950,BLQ,Y,1167,1,0,3,1,TA,6,1,2.0,Y,144000
281,1075,528186130,8232,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2007,2008,GLQ,Y,1800,2,0,2,1,Ex,6,1,3.0,Y,370967
282,34,527453130,2280,FR2,NPkVill,Norm,Twnhs,2Story,6,6,1975,1975,ALQ,Y,1456,2,1,3,1,Gd,6,1,2.0,Y,149900
283,847,907192030,8935,Inside,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Unf,Y,1660,2,1,3,1,Gd,7,0,2.0,Y,195000
284,1629,527165100,9125,Inside,Gilbert,Norm,1Fam,SLvl,7,5,1992,1992,Unf,Y,1482,2,1,3,1,Gd,7,1,2.0,Y,163900
285,2073,905352010,11075,Corner,ClearCr,Norm,1Fam,1Story,6,5,1984,1984,BLQ,Y,1522,2,0,3,1,TA,7,1,2.0,Y,182000
286,960,916382100,13438,Corner,Timber,Norm,1Fam,1Story,9,5,2008,2008,GLQ,Y,2036,2,0,3,1,Ex,9,1,3.0,Y,410000
287,955,914476430,11070,Inside,Mitchel,Norm,1Fam,1Story,5,5,1991,1991,BLQ,Y,1595,2,0,2,1,TA,5,0,2.0,Y,152000
288,2476,531376030,7800,Inside,SawyerW,Norm,1Fam,2Story,7,5,2005,2005,Unf,Y,1686,2,1,3,1,Gd,8,0,2.0,Y,184000
289,1590,923202015,7060,Inside,Mitchel,Norm,Duplex,SFoyer,7,5,1997,1998,GLQ,Y,1344,2,0,2,2,TA,8,0,4.0,Y,206300
290,2913,923226150,11836,Corner,Mitchel,Norm,Duplex,1Story,5,5,1970,1970,BLQ,Y,1652,2,0,4,2,TA,8,0,3.0,Y,146500
291,149,535180130,8382,Inside,NAmes,Norm,1Fam,1.5Fin,4,5,1956,1956,Unf,Y,1337,1,0,3,1,TA,5,0,1.0,Y,108000
292,2525,534126060,10192,Inside,NWAmes,Norm,1Fam,SLvl,7,6,1968,1992,Unf,Y,1920,3,0,4,1,Gd,8,1,2.0,Y,170000
293,1470,907290250,4426,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,GLQ,Y,848,1,0,1,1,Gd,3,0,2.0,Y,145000
294,412,527453140,2280,FR2,NPkVill,Norm,Twnhs,1Story,7,5,1975,1975,ALQ,Y,1055,2,0,2,1,TA,4,1,2.0,Y,123000
295,1399,905351089,2887,Inside,ClearCr,Norm,1Fam,1Story,6,5,1996,1997,GLQ,Y,1291,1,0,2,1,Gd,6,1,2.0,Y,173000
296,183,902207140,8520,Inside,OldTown,Norm,1Fam,1Story,6,8,1928,2003,Unf,Y,720,1,0,2,1,TA,5,0,2.0,Y,105900
297,974,923225360,1596,Inside,MeadowV,Norm,Twnhs,SLvl,4,5,1973,1973,GLQ,Y,988,1,0,2,1,TA,5,0,1.0,Y,91000
298,930,909426090,15600,Inside,Crawfor,Norm,1Fam,1.5Fin,5,7,1949,2005,BLQ,N,1523,2,0,3,1,Fa,7,1,1.0,Y,158000
299,881,907412020,9313,Inside,CollgCr,Norm,1Fam,2Story,7,5,2004,2004,Unf,Y,1728,2,1,3,1,Gd,7,0,2.0,Y,190000
300,1180,533250110,11064,CulDSac,Veenker,Norm,TwnhsE,1Story,8,5,1995,1995,LwQ,Y,1239,1,1,1,1,Gd,4,1,2.0,Y,217500
301,1553,910226040,9000,Inside,IDOTRR,Norm,1Fam,1.5Fin,5,5,1958,1958,ALQ,Y,1955,2,0,4,1,TA,7,0,1.0,Y,165500
302,928,909425060,12000,Inside,Crawfor,Norm,1Fam,2Story,7,7,1941,1950,Rec,Y,1564,1,1,3,1,Fa,7,1,1.0,Y,174500
303,1512,908276140,7692,Inside,Edwards,Norm,1Fam,SLvl,4,6,1954,1954,Unf,Y,1204,1,0,3,1,TA,6,0,1.0,Y,100000
304,3,526351010,14267,Corner,NAmes,Norm,1Fam,1Story,6,6,1958,1958,ALQ,Y,1329,1,1,3,1,Gd,6,0,1.0,Y,172000
305,2140,907202220,9675,Corner,CollgCr,Norm,1Fam,1Story,5,6,1975,1975,BLQ,Y,879,1,0,3,1,TA,5,0,2.0,Y,120000
306,553,531477020,8400,Inside,SawyerW,Feedr,1Fam,1Story,4,4,1950,1950,Unf,Y,841,1,0,2,1,TA,4,0,1.0,N,82000
307,2594,535354130,7500,Inside,NAmes,Norm,1Fam,1.5Fin,6,6,1947,1950,Unf,Y,1312,1,1,3,1,TA,6,0,2.0,Y,127000
308,1314,902305080,9600,Inside,OldTown,Norm,1Fam,2.5Unf,6,5,1917,1950,Rec,N,2058,1,1,3,1,TA,8,1,2.0,P,129500
309,366,527182110,5814,CulDSac,StoneBr,Norm,TwnhsE,1Story,8,5,1984,1984,GLQ,Y,1360,1,0,1,1,Gd,4,1,2.0,Y,187500
310,1462,907255060,14860,CulDSac,CollgCr,Norm,1Fam,1Story,8,5,2002,2003,GLQ,Y,1786,2,0,3,1,Gd,6,1,3.0,Y,300000
311,2541,534250300,14803,CulDSac,NWAmes,Norm,1Fam,2Story,6,5,1971,1971,Rec,Y,1993,2,1,4,1,TA,8,1,2.0,Y,190000
312,2088,905480090,7550,Inside,Edwards,Norm,1Fam,1.5Fin,4,5,1920,1950,Unf,N,1362,2,0,4,1,TA,7,0,1.0,P,96000
313,527,528480130,8125,Inside,Somerst,Norm,1Fam,2Story,7,5,2006,2007,GLQ,Y,1550,2,0,2,1,Gd,7,0,2.0,Y,241000
314,1824,532376090,13673,CulDSac,Sawyer,RRAe,1Fam,1Story,5,5,1962,1962,Unf,Y,1696,1,1,3,1,TA,8,1,1.0,Y,143900
315,2918,923228180,1533,Inside,MeadowV,Norm,Twnhs,2Story,4,5,1970,1970,Rec,Y,1092,1,1,3,1,TA,5,0,1.0,Y,87550
316,49,528180070,7658,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,GLQ,Y,1752,2,0,2,1,Ex,6,1,2.0,Y,319900
317,2332,527210050,12292,CulDSac,StoneBr,Norm,1Fam,2Story,9,5,2006,2006,GLQ,Y,2473,2,1,4,1,Gd,11,1,3.0,Y,356383
318,826,906380100,11923,Corner,CollgCr,Norm,1Fam,1Story,9,5,2007,2007,Unf,Y,1800,2,0,2,1,Ex,7,0,2.0,Y,239000
319,1108,528365080,10010,Inside,NoRidge,Norm,1Fam,2Story,7,5,1993,1994,BLQ,Y,2197,2,1,4,1,Gd,9,1,3.0,Y,287500
320,2041,903475040,12358,Inside,OldTown,Feedr,1Fam,1.5Fin,5,6,1941,1950,Rec,Y,1382,1,1,2,1,TA,7,0,2.0,Y,128500
321,57,528240130,8577,Inside,Gilbert,Norm,1Fam,2Story,7,5,2004,2004,Unf,Y,1733,2,1,3,1,Gd,7,1,2.0,Y,185088
322,520,528458060,8640,Inside,Somerst,Norm,1Fam,1Story,7,5,2008,2008,Unf,Y,1402,2,0,3,1,Gd,7,0,2.0,Y,229800
323,2305,923425030,10447,Inside,Mitchel,Norm,1Fam,1Story,5,6,1984,1984,ALQ,Y,887,1,0,3,1,TA,5,0,1.0,Y,124500
324,2533,534201230,9600,Corner,NAmes,Feedr,1Fam,1Story,5,5,1968,1968,ALQ,Y,1051,1,0,3,1,TA,6,0,2.0,Y,142000
325,2852,909250200,4899,Corner,SWISU,Norm,1Fam,2Story,6,8,1920,1950,BLQ,Y,1510,1,0,3,1,TA,6,0,1.0,Y,149000
326,1198,534250010,9246,Inside,NWAmes,Feedr,Duplex,1Story,5,5,1973,1973,Unf,Y,1656,2,0,4,2,TA,8,0,2.0,Y,135000
327,1681,527452100,4928,Inside,NPkVill,Norm,TwnhsE,1Story,6,5,1976,1976,ALQ,Y,958,2,0,2,1,TA,5,1,2.0,Y,128000
328,1773,528366050,12692,Inside,NoRidge,Norm,1Fam,1Story,8,5,1992,1993,GLQ,Y,3228,3,0,4,1,Gd,10,1,2.0,Y,430000
329,1825,532377050,7476,Corner,Sawyer,Norm,1Fam,1Story,5,7,1968,1968,Rec,Y,1040,1,1,3,1,TA,5,0,2.0,Y,145000
330,2208,909254150,5362,Corner,Crawfor,Norm,1Fam,1.5Fin,5,6,1910,2003,Unf,Y,1250,2,0,3,1,TA,8,1,2.0,Y,139000
331,1646,527302020,12090,Inside,NWAmes,Norm,1Fam,SLvl,6,7,1984,2003,Unf,Y,1868,3,1,3,1,TA,7,1,2.0,Y,178000
332,1060,528118090,12539,Inside,NridgHt,PosN,1Fam,2Story,10,5,2005,2006,GLQ,Y,2790,2,1,4,1,Ex,10,1,4.0,Y,460000
333,748,903400220,11888,Inside,BrkSide,PosN,1Fam,2.5Unf,6,6,1916,1994,Unf,N,2134,2,0,5,1,Gd,10,0,2.0,Y,214500
334,2846,909131125,7082,Inside,SWISU,Norm,2fmCon,2Story,5,8,1916,1995,Unf,Y,1928,2,0,5,2,TA,10,0,0.0,N,160000
335,493,528292070,8755,FR2,Gilbert,RRNn,1Fam,2Story,7,5,1999,1999,ALQ,Y,2060,2,1,3,1,Gd,8,1,2.0,Y,214000
336,694,902103100,4080,Inside,OldTown,Norm,1Fam,1.5Fin,6,8,1935,1998,Unf,Y,1378,1,0,3,1,Gd,6,0,1.0,P,128900
337,2283,923205025,32463,Inside,Mitchel,Norm,2fmCon,1Story,4,4,1961,1975,BLQ,Y,1622,1,0,3,1,TA,7,1,4.0,Y,168000
